Time,Participant,Condition,Item,Response.orig,Response,RT,Weaker,Stronger,Sentence frame,scalar_construction,scalar_construction_prefix
1615669687,5ce8c300725ae303b123f21f51304fe9,ESI,54,No.,0,4086,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615669699,63fb01b8f411c380be7e50a317b0990a,ESI,54,No.,0,3669,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615669765,88f1041932e3d4ee048e1477da67c432,ESI,54,No.,0,1976,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615669909,52f98c4e327d1934a4fc34638444a68a,ESI,54,No.,0,32482,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615669915,ba221f80c6be1fda45d30519339cfe97,ESI,54,No.,0,9020,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615669924,a47485926b6cabf0ff72a91afea32f53,ESI,54,No.,0,8408,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615669959,94ebb44774f832a31efb0eae02c17a3d,ESI,54,No.,0,2301,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615670095,7c024023336d4faca9d1d22f7d3b87a3,ESI,54,No.,0,5849,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615670145,b265fadeae4df674e0d98a0ce8ca0c8f,ESI,54,No.,0,4934,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615670155,f626705eb9bd41dbead310269fa6beeb,ESI,54,No.,0,4754,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615670256,3ed4b1c43f82421d2953381e687dff16,ESI,54,No.,0,10069,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615670373,15747ac9317be0d944d63f71361af567,ESI,54,No.,0,3314,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615670381,c990467380156c81e13f3f24f7d03cac,ESI,54,No.,0,17177,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615670470,f6c69fed535edb9c17b53ed006f9ee6e,ESI,54,No.,0,6709,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615670475,8846abd3699fa6ac62b79f57605c63a2,ESI,54,No.,0,11023,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615670693,9aaca64782b1454fa11c95dcf7c182b3,ESI,54,No.,0,12089,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615670805,db610f73c53e8a3eb5cf2c3478a83f92,ESI,54,No.,0,4449,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615670872,b3f6e1489b9ca394a6d041b6580ce795,ESI,54,Yes.,1,9629,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615670877,2279048d0f20208c66d6ebf3e0c3f214,ESI,54,No.,0,3621,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615670975,3e059dc6361b6f3084cb5f3212cb4419,ESI,54,No.,0,48623,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615671098,0d0b3abbe352b34aa59b4a5ef6b5dd67,ESI,54,No.,0,17875,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615671153,4895f0fd9638cd53916a306dacc78ad9,ESI,54,No.,0,6233,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615671237,45e427b66eed558aeb3a082711b42602,ESI,54,No.,0,7520,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615672074,7fd614b6f584d6d57b894acb1d752df2,ESI,54,Yes.,1,10150,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615672780,745f487ece4b604ffc7f190fed2dfe56,ESI,54,No.,0,4262,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615673131,282c2204b26e19c4d725dbf4191d8355,ESI,54,No.,0,10194,understandable,articulate,Tom's interview was understandable.,"Tom's interview was understandable, but not articulate.","Tom's interview was understandable, but not "
1615662809,719c301bdcd2357a19a8142b70de012c,ESI,55,No.,0,10436,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,55,No.,0,1596,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,55,No.,0,8254,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615663245,b981462144525ca196fda66f6810f02e,ESI,55,No.,0,7656,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615668280,e15d0569159051f0b33deff1c830134b,ESI,55,No.,0,2161,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615668430,42b311f09b96fc344f2c6e3af4a14503,ESI,55,No.,0,3591,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615668658,f291de33e558d978a70537d0e62d483c,ESI,55,No.,0,12090,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615668685,be4e8d0be017435b4c23b082606a51a5,ESI,55,No.,0,34439,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615668744,e88be932185082540d96daffce2556dc,ESI,55,No.,0,3698,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1620000000,031e6385409fd8dc8abe6a3ad061c8bb,ESI,55,No.,0,6552,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615668970,38623486e30ff1dbd78928529537a036,ESI,55,No.,0,3111,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615668994,2241ca8b786deac7f57ec72f1f8bd782,ESI,55,No.,0,5665,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615669013,c882471fa5b43f3e97acb82b089c3a1b,ESI,55,No.,0,8881,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615669681,d66fa44744dcf7d8b83ff007d988caec,ESI,55,No.,0,8480,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615669687,5ce8c300725ae303b123f21f51304fe9,ESI,55,No.,0,4270,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615669699,63fb01b8f411c380be7e50a317b0990a,ESI,55,No.,0,4998,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615669765,88f1041932e3d4ee048e1477da67c432,ESI,55,No.,0,6321,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615669909,52f98c4e327d1934a4fc34638444a68a,ESI,55,No.,0,12358,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615669915,ba221f80c6be1fda45d30519339cfe97,ESI,55,No.,0,6419,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615669924,a47485926b6cabf0ff72a91afea32f53,ESI,55,Yes.,1,7886,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615669959,94ebb44774f832a31efb0eae02c17a3d,ESI,55,No.,0,3295,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615670095,7c024023336d4faca9d1d22f7d3b87a3,ESI,55,Yes.,1,8799,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615670145,b265fadeae4df674e0d98a0ce8ca0c8f,ESI,55,No.,0,4424,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615670155,f626705eb9bd41dbead310269fa6beeb,ESI,55,No.,0,4149,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615670256,3ed4b1c43f82421d2953381e687dff16,ESI,55,No.,0,10041,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615670373,15747ac9317be0d944d63f71361af567,ESI,55,No.,0,4871,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615670381,c990467380156c81e13f3f24f7d03cac,ESI,55,No.,0,6430,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615670470,f6c69fed535edb9c17b53ed006f9ee6e,ESI,55,No.,0,4767,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615670475,8846abd3699fa6ac62b79f57605c63a2,ESI,55,No.,0,6415,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615670693,9aaca64782b1454fa11c95dcf7c182b3,ESI,55,No.,0,8107,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615670805,db610f73c53e8a3eb5cf2c3478a83f92,ESI,55,No.,0,2608,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615670872,b3f6e1489b9ca394a6d041b6580ce795,ESI,55,No.,0,4106,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615670877,2279048d0f20208c66d6ebf3e0c3f214,ESI,55,No.,0,3315,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615670975,3e059dc6361b6f3084cb5f3212cb4419,ESI,55,No.,0,11675,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615671098,0d0b3abbe352b34aa59b4a5ef6b5dd67,ESI,55,No.,0,6055,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615671153,4895f0fd9638cd53916a306dacc78ad9,ESI,55,No.,0,3242,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615671237,45e427b66eed558aeb3a082711b42602,ESI,55,No.,0,12117,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615672074,7fd614b6f584d6d57b894acb1d752df2,ESI,55,No.,0,4585,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615672780,745f487ece4b604ffc7f190fed2dfe56,ESI,55,No.,0,4223,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615673131,282c2204b26e19c4d725dbf4191d8355,ESI,55,No.,0,13890,unpleasant,disgusting,Tim's bathroom was unpleasant.,"Tim's bathroom was unpleasant, but not disgusting.","Tim's bathroom was unpleasant, but not "
1615662809,719c301bdcd2357a19a8142b70de012c,ESI,56,No.,0,17517,usually,always,The lawyer is usually early.,"The lawyer is usually early, but not always.","The lawyer is usually early, but not "
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,56,Yes.,1,5493,usually,always,The lawyer is usually early.,"The lawyer is usually early, but not always.","The lawyer is usually early, but not "
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,56,Yes.,1,8118,usually,always,The lawyer is usually early.,"The lawyer is usually early, but not always.","The lawyer is usually early, but not "
1615663245,b981462144525ca196fda66f6810f02e,ESI,56,Yes.,1,9261,usually,always,The lawyer is usually early.,"The lawyer is usually early, but not always.","The lawyer is usually early, but not "
1615668280,e15d0569159051f0b33deff1c830134b,ESI,56,Yes.,1,2456,usually,always,The lawyer is usually early.,"The lawyer is usually early, but not always.","The lawyer is usually early, but not "
1615668430,42b311f09b96fc344f2c6e3af4a14503,ESI,56,Yes.,1,7733,usually,always,The lawyer is usually early.,"The lawyer is usually early, but not always.","The lawyer is usually early, but not "
1615668658,f291de33e558d978a70537d0e62d483c,ESI,56,No.,0,13130,usually,always,The lawyer is usually early.,"The lawyer is usually early, but not always.","The lawyer is usually early, but not "
1615668685,be4e8d0be017435b4c23b082606a51a5,ESI,56,No.,0,4580,usually,always,The lawyer is usually early.,"The lawyer is usually early, but not always.","The lawyer is usually early, but not "
1615668744,e88be932185082540d96daffce2556dc,ESI,56,Yes.,1,4516,usually,always,The lawyer is usually early.,"The lawyer is usually early, but not always.","The lawyer is usually early, but not "
1620000000,031e6385409fd8dc8abe6a3ad061c8bb,ESI,56,Yes.,1,6438,usually,always,The lawyer is usually early.,"The lawyer is usually early, but not always.","The lawyer is usually early, but not "
1615668970,38623486e30ff1dbd78928529537a036,ESI,56,Yes.,1,4889,usually,always,The lawyer is usually early.,"The lawyer is usually early, but not always.","The lawyer is usually early, but not "
1615668994,2241ca8b786deac7f57ec72f1f8bd782,ESI,56,Yes.,1,3201,usually,always,The lawyer is usually early.,"The lawyer is usually early, but not always.","The lawyer is usually early, but not "
